id,name,name_en,name_yo,amenity,building,healthcare,healthcare_speciality,operator_type,capacity_persons,addr_full,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,geometry_type,longitude,latitude
way/362148947,Matta Gujjari Health Clinic,,,hospital,,hospital,general,,,,,,NGA,Nigeria,NG008,Borno,NG008019,Mafa,,,,,Matta Gujjari Health Clinic,Polygon,13.689041249999997,11.805653933333334
node/3665153291,Matta Gujjari Health Clinic,,,,,Primary,,public,,"Matta Gujjari, Yale, Kukawa, BO",,,NGA,Nigeria,NG008,Borno,NG008019,Mafa,,,,,Matta Gujjari Health Clinic,Point,13.6890582,11.8056918
node/3665153292,Mukhtari Health Clinic,,,,,Primary,,public,,"Mukhtari, Yabal Mairamri, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008019,Mafa,,,,,Mukhtari Health Clinic,Point,13.5976395,11.8236863
way/362148965,Mukhtari Health Clinic,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008019,Mafa,,,,,Mukhtari Health Clinic,Polygon,13.597640660000001,11.82367466
node/3665640272,Dagumba Clinic,,,,,Primary,,public,,"Dagumba, Gawa, Mafa, BO",,,NGA,Nigeria,NG008,Borno,NG008019,Mafa,,,,,Dagumba Clinic,Point,13.7610062,11.7902634
node/3665153298,Yale Clinic,,,clinic,,,,public,,"Yale, Yale, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Yale Clinic,Point,13.7073249,11.7075044
node/3665153290,Mallam Fantamri,,,doctors,,,,public,,"Mallam Fantamri, Yale, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Mallam Fantamri,Point,13.6124081,11.6451434
way/838253686,Gabchari Health Clinic,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Gabchari Health Clinic,Polygon,13.65635528,11.615550520000001
node/3665153281,Gabchari Health Clinic,,,doctors,,,,public,,"Gabchari, Yale, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Gabchari Health Clinic,Point,13.6563611,11.6155553
node/5547354063,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,,Point,13.5803789,11.5941147
way/838254900,Kashimri Health Clinic,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Kashimri Health Clinic,Polygon,13.578450140000001,11.59137832
node/3665153283,Kashimri Health Clinic,,,doctors,,,,public,,"Kashomri, Kawuri, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Kashimri Health Clinic,Point,13.5784555,11.5913799
node/3665153278,Aulari Health Clinic,,,doctors,,,,public,,"Aulari, Kawuri, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Aulari Health Clinic,Point,13.5928028,11.5435497
way/838256808,Ngalimari Health Clinic,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Ngalimari Health Clinic,Polygon,13.660135850000001,11.562098033333333
node/3665153293,Ngalimari Health Clinic,,,doctors,,,,public,,"Ngalimari, Yale, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Ngalimari Health Clinic,Point,13.6601215,11.5620902
node/3665640274,Kashimiri Primary Health Care,,,doctors,,,,public,,"Kashimiri, Gulumba, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Kashimiri Primary Health Care,Point,13.9578679,11.6063736
node/3680111366,Bulungu Health Clinic,,,clinic,,,,public,,"Bulungu, Soye, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Bulungu Health Clinic,Point,13.7938843,11.4337158
node/3680111369,Dipchari Health Post,,,doctors,,,,public,,"Dipchari, Dipchari, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Dipchari Health Post,Point,13.9054238,11.3861344
node/3680111370,Jeri Health Post,,,doctors,,,,public,,"Jeri, Jeri, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Jeri Health Post,Point,13.9447903,11.3883293
node/7825960371,Ndaba Health Clinic,,,hospital,,hospital,general,public,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,Ndaba Health Clinic,Point,13.9433563,11.2397819
node/7825927884,Kirawe General Hospital,,,hospital,,hospital,general,public,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,Kirawe General Hospital,Point,13.9030244,11.1987204
node/7825948529,Hada Kaya Dispensary,,,hospital,,hospital,general,public,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,Hada Kaya Dispensary,Point,13.8780476,11.1920788
node/7825977527,Dure Dispensary,,,hospital,,hospital,general,public,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,Dure Dispensary,Point,13.7852966,11.2179984
node/5606844917,UNCEF Alpha clinic,,,,,yes,,,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,UNCEF Alpha clinic,Point,13.7890771,11.2197106
node/5606844916,MSF Clinic,,,,,yes,,,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,MSF Clinic,Point,13.7864718,11.2254998
node/7825988093,Custom House Idp Clinic,,,hospital,,hospital,general,public,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,Custom House Idp Clinic,Point,13.7770362,11.2278819
node/7826008702,Farm Centre Idp Health Centre,,,hospital,,hospital,general,public,,,,,NGA,Nigeria,NG008,Borno,NG008011,Gwoza,,,,,Farm Centre Idp Health Centre,Point,13.7759488,11.2286098
node/3680111367,Cocin Clinic Jebra,,,doctors,,,,unknown,,"Jebra, Goneri, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Cocin Clinic Jebra,Point,13.7631098,11.3976574
node/3680111371,Soye Health Clinic,,,doctors,,,,public,,"Soye, Soye, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Soye Health Clinic,Point,13.7569255,11.465392
node/3680835285,Maternity and Child Health Bama,,,clinic,,,,public,,"Tilbari, Shuwore, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Maternity and Child Health Bama,Point,13.6852754,11.5165724
node/3665153295,Skin Clinic,,,clinic,,,,public,,"Kasugula, Kasugula, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Skin Clinic,Point,13.6883376,11.5260474
way/362148916,General Hospital Bama,,,hospital,,,,public,,"Kasgula, Kasgula, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,General Hospital Bama,Polygon,13.688142822222224,11.531430855555556
node/3665153296,Tandari Fsp,,,clinic,,,,public,,"Kasugula, Kasugula, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Tandari Fsp,Point,13.6949459,11.5283413
node/3680835284,Goniri Health Clinic,,,doctors,,,,public,,"Goniri, Goniri, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Goniri Health Clinic,Point,13.6719766,11.5049128
node/3680835283,Goni Kurmi Dispensary,,,doctors,,,,public,,"Goni Kurmi, Goniri, Bama, BO",,,NGA,Nigeria,NG008,Borno,NG008003,Bama,,,,,Goni Kurmi Dispensary,Point,13.6316272,11.4768472
way/838420467,Maidurmari Health Clinic,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Maidurmari Health Clinic,Polygon,13.4815541,11.53465428
node/3665153288,Maidurmari Primary Health Centre,,,doctors,,,,public,,"Maidurmari, Kawuri, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Maidurmari Primary Health Centre,Point,13.4815717,11.5346545
node/3682864587,Bulanjilin Health Clinic,,,doctors,,,,public,,"Bulanjiling, Mulgoi Kobchi, Damboa, BO",,,NGA,Nigeria,NG008,Borno,NG008007,Damboa,,,,,Bulanjilin Health Clinic,Point,13.3179041,11.2263591
node/3657718796,Funga Dispensary,,,doctors,,,,public,,"Dumga, Kingowa, Gubio, BO",,,NGA,Nigeria,NG008,Borno,NG008009,Gubio,,,,,Funga Dispensary,Point,12.9054636,12.5243874
node/3657718798,Gadai Dispensary,,,doctors,,,,public,,"Gadai, Gadai, Nganzai, BO",,,NGA,Nigeria,NG008,Borno,NG008026,Nganzai,,,,,Gadai Dispensary,Point,12.9444952,12.4013457
node/3658046430,Gajiganna Model Primary Health Centre,,,,,Tetiary,general,public,,"Gajiganna, Gajiganna, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Gajiganna Model Primary Health Centre,Point,13.1063156,12.2555898
node/3658046429,Gajigana Dispensary,,,,,Primary,,public,,"Gajigana, Gajigana, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Gajigana Dispensary,Point,13.1043579,12.2499629
node/7823401994,Karnowa Health Post,,,,,Primary,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Karnowa Health Post,Point,13.0730481,12.1379944
node/7411513947,Kessa Kura Refugee Site,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008013,Jere,,,,,Kessa Kura Refugee Site,Point,13.19296,11.9186887
node/3659863629,Gongulong Primary Health Centre,,,doctors,,doctor,,public,,"Gongulong, Gongulon. Lawanti, Jere, BO",,,NGA,Nigeria,NG008,Borno,NG008013,Jere,,,,,Gongulong Primary Health Centre,Point,13.1867492,11.920112
node/7330192556,Gongulong Camp IDP Camp,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008013,Jere,,,,,Gongulong Camp IDP Camp,Point,13.188293,11.9233391
node/3659863627,Ambursa Clinic,,,,,primary,,,,"Musari, Musari, Maiduguri, BO",,,NGA,Nigeria,NG008,Borno,NG008021,Maiduguri,,,,,Ambursa Clinic,Point,13.1099243,11.8867188
node/3659863635,Tungushe Primary Health Centre,,,clinic,,,,public,,"Tungushe, Auno Chobal, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Tungushe Primary Health Centre,Point,13.0716033,12.0362636
way/838228301,Tungushe Priimary Health Center,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Tungushe Priimary Health Center,Polygon,13.07159446,12.03627702
node/3612834082,Hoyo Health Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Hoyo Health Clinic,Point,12.9499887,12.0003387
node/3660114484,Hoyo Health Facility,,,,,Primary,,public,,"Hoyo, Hoyo/chingowa, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Hoyo Health Facility,Point,12.9517212,11.9990845
way/838220652,Chobal Kura Primary Health Center,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Chobal Kura Primary Health Center,Polygon,13.00163522,11.9546387
node/3660114482,Chobal Kura Primary Health Centre,,,clinic,,,,public,,"Chobal Kura, Auno Chobal, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Chobal Kura Primary Health Centre,Point,13.001709,11.9547119
node/3660114486,Chinguwa Health Clinic,,,,,Primary,,public,,"Chingowa, Koyo/chingowa, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Chinguwa Health Clinic,Point,12.8895051,12.043081
node/3660114483,Fatima Ali Sherief Maternity and Child Health,,,,,Tetiary,,public,,"Magumeri, Magumeri, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Fatima Ali Sherief Maternity and Child Health,Point,12.8259277,12.1152954
node/3451439796,Magumeri Maternal and Child Health Clinic,,,,,primary,,,,,,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Magumeri Maternal and Child Health Clinic,Point,12.8274,12.1131
node/7825836574,Magumeri General Hospital,,,,,Secondary,general,,,,,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Magumeri General Hospital,Point,12.8224372,12.1199122
node/3660114481,Abacha Fandiri Dispensary,,,,,primary,,public,,"Abatchafandri, Titiwa, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Abacha Fandiri Dispensary,Point,12.9628453,12.1569975
node/3660114485,Kareram Health Clinic,,,,,primary,,public,,"Gudtamari, Kareram, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Kareram Health Clinic,Point,12.8076782,12.1558838
node/7824474686,Kaijiya Dispensary,,,,,primary,,,,,,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Kaijiya Dispensary,Point,12.7743097,12.0833859
way/838249200,Abasori Health Clinic,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Abasori Health Clinic,Polygon,12.663551960000001,11.92467672
node/3660114480,Abasori Health Clinic,,,clinic,,,,public,,"Lambua, Jakana, Konduga, BO",,,NGA,Nigeria,NG008,Borno,NG008016,Konduga,,,,,Abasori Health Clinic,Point,12.6635528,11.9246665
node/3660342604,Karagawaru Dispensary,,,hospital,,hospital,,public,,"Karagawaru, Karagawaru, Kaga, BO",,,NGA,Nigeria,NG008,Borno,NG008014,Kaga,,,,,Karagawaru Dispensary,Point,12.5543213,11.906311
node/3660342605,Lawaniya Dispensary,,,doctors,,,,public,,"Lawaniya, Titiwa, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Lawaniya Dispensary,Point,12.5046997,11.9832764
node/3660342603,Banoram Lawanti Dispensary,,,doctors,,,,public,,"Banoram Lawanti, Kazar Banoram, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Banoram Lawanti Dispensary,Point,12.5048828,11.9832764
node/3657708975,Lawanti Dispensary,,,doctors,,,,public,,"Lawanti, Kubti Lawanti, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Lawanti Dispensary,Point,12.5387519,12.3934995
node/3657708974,Borno Yesu Health Centre,,,,,Primary,general,public,,"Borno Yeso, Borno Yeso, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Borno Yesu Health Centre,Point,12.5810192,12.2730916
node/3657718795,Ardoram Dispensary,,,,,primary,general,public,,"Ardoram, Ardoram, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Ardoram Dispensary,Point,12.736516,12.2494043
node/3657718797,Furram Dispensary,,,,,primary,,public,,"Lawanti, Furram, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Furram Dispensary,Point,12.7658397,12.2431542
node/3657718802,Maddari Health Centre,,,,,primary,general,public,,"Maddamari, Furram, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Maddari Health Centre,Point,12.7847616,12.2916796
node/7825900035,Ngamma Health Facility,,,,,primary,,,,,,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Ngamma Health Facility,Point,12.6788524,12.3803862
way/802895861,General Hospital Gubio,,,hospital,,,,public,,"Gubio, Gubio 2, Gubio, BO",,,NGA,Nigeria,NG008,Borno,NG008009,Gubio,,,,,General Hospital Gubio,Polygon,12.77511016,12.500541619999998
node/3657718800,Gubio Dispensary,,,doctors,,,,public,,"Gubio, Gubio 2, Gubio, BO",,,NGA,Nigeria,NG008,Borno,NG008009,Gubio,,,,,Gubio Dispensary,Point,12.7852012,12.5018369
node/3657718801,Gubio Maternity and Child Health,,,clinic,,,,public,,"Gubio, Gubio 1, Gubio, BO",,,NGA,Nigeria,NG008,Borno,NG008009,Gubio,,,,,Gubio Maternity and Child Health,Point,12.7843304,12.4917333
node/3657619121,Bazam Village Dispensary,,,doctors,,,,public,,"Bazam Village, Gubio Ll, Gubio, BO",,,NGA,Nigeria,NG008,Borno,NG008009,Gubio,,,,,Bazam Village Dispensary,Point,12.7898908,12.5748269
node/3657708976,Ngubala Health Clinic,,,,,primary,,public,,"Ngubala, Ngubala Ward, Magumeri, BO",,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Ngubala Health Clinic,Point,12.5366821,12.4454956
way/849044778,Health Post,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG008,Borno,NG008020,Magumeri,,,,,Health Post,Polygon,12.425358899999999,12.54726824
node/7823451961,Mafa Primary Health Center,,,,,primary,,,,,,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Mafa Primary Health Center,Point,12.2770257,12.2388965
way/839402632,Mafa Modern Primary Healthcare Centre,,,hospital,,hospital,,public,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Mafa Modern Primary Healthcare Centre,Polygon,12.227541740000001,12.36124324
way/839402631,Mafa Para-Vetenary Clinic,,,hospital,,hospital,,government,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Mafa Para-Vetenary Clinic,Polygon,12.228014299999998,12.3619926
way/490560127,Mafa Para-Vetenary Clinic,,,hospital,,hospital,,government,,,,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Mafa Para-Vetenary Clinic,Polygon,12.221930484,12.358153263999998
way/849046708,Primary Health Center,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036006,Geidam,,,,,Primary Health Center,Polygon,11.802024533333334,12.565260766666666
node/4305116090,Turban Gida Health Facility,,,clinic,,,,,,,,,NGA,Nigeria,NG036,Yobe,NG036002,Bursari,,,,,Turban Gida Health Facility,Point,11.6740653,12.5076313
node/4224121390,Turban Gida Health Facility,,,clinic,,,,,,,,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Turban Gida Health Facility,Point,11.6784871,12.4677089
way/839402630,Lantewa Dispensary,,,hospital,,hospital,,government,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Lantewa Dispensary,Polygon,11.731990739999999,12.26457992
way/839402628,Barkami Dispensary,,,hospital,,hospital,,government,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Barkami Dispensary,Polygon,11.89126374,12.28418844
way/839370435,Gadurum Dispensary,,,hospital,,hospital,,public,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Gadurum Dispensary,Polygon,11.99494064,12.23667908
way/839426799,Koka Health Clinic,,,hospital,,hospital,,government,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Koka Health Clinic,Polygon,11.96795265,12.056808333333334
way/839370433,Garaji Dispensary,,,hospital,,hospital,,public,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Garaji Dispensary,Polygon,11.940401220000002,12.063828
way/838941309,Babbangida Comprehensive Health Centre,,,hospital,,hospital,,public,,,potiskum,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Babbangida Comprehensive Health Centre,Polygon,11.77671859,12.14757078
way/838941310,Babbangida Health Clinic,,,hospital,,hospital,,public,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Babbangida Health Clinic,Polygon,11.77463328,12.1474761
way/841004089,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,,Polygon,11.77035648,12.1605071
way/839426798,Shekau Dispensary,,,hospital,,hospital,,government,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Shekau Dispensary,Polygon,11.68855056,12.147139199999998
way/841024802,Shekau Dispensary,,,hospital,,hospital,,government,,,,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Shekau Dispensary,Polygon,11.68559724,12.14797802
way/839370432,Chirokusko Primary Health Centre,,,hospital,,hospital,,public,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Chirokusko Primary Health Centre,Polygon,11.66628938,12.06363672
way/838943643,Biriri Dispensary,,,hospital,,hospital,,public,,,Tarmuwa,,NGA,Nigeria,NG036,Yobe,NG036015,Tarmua,,,,,Biriri Dispensary,Polygon,11.79645236,12.09688128
